,eta,theta
0,0.0,3.141592653589793
1,0.0,-3.141592653589793
2,0.0,0.0
3,0.0010005002501250625,3.13845262579269
4,0.0010005002501250625,-3.13845262579269
5,0.0010005002501250625,0.0
6,0.002001000500250125,3.135318837869823
7,0.002001000500250125,-3.135318837869823
8,0.002001000500250125,0.0
9,0.003001500750375187,3.132191240737916
10,0.003001500750375187,-3.132191240737916
11,0.003001500750375187,0.0
12,0.00400200100050025,3.1290697858680363
13,0.00400200100050025,-3.1290697858680363
14,0.00400200100050025,0.0
15,0.0050025012506253125,3.125954425276713
16,0.0050025012506253125,-3.125954425276713
17,0.0050025012506253125,0.0
18,0.006003001500750374,3.1228451115172318
19,0.006003001500750374,-3.1228451115172318
20,0.006003001500750374,0.0
21,0.007003501750875437,3.119741797671105
22,0.007003501750875437,-3.119741797671105
23,0.007003501750875437,0.0
24,0.0080040020010005,3.1166444373397173
25,0.0080040020010005,-3.1166444373397173
26,0.0080040020010005,0.0
27,0.009004502251125562,3.1135529846361365
28,0.009004502251125562,-3.1135529846361365
29,0.009004502251125562,0.0
30,0.010005002501250625,3.110467394177087
31,0.010005002501250625,-3.110467394177087
32,0.010005002501250625,0.0
33,0.011005502751375688,3.107387621075085
34,0.011005502751375688,-3.107387621075085
35,0.011005502751375688,0.0
36,0.012006003001500749,3.104313620930728
37,0.012006003001500749,-3.104313620930728
38,0.012006003001500749,0.0
39,0.013006503251625811,3.101245349825138
40,0.013006503251625811,-3.101245349825138
41,0.013006503251625811,0.0
42,0.014007003501750874,3.0981827643125492
43,0.014007003501750874,-3.0981827643125492
44,0.014007003501750874,0.0
45,0.015007503751875937,3.095125821413044
46,0.015007503751875937,-3.095125821413044
47,0.015007503751875937,0.0
48,0.016008004002001,3.0920744786054293
49,0.016008004002001,-3.0920744786054293
50,0.016008004002001,0.0
51,0.01700850425212606,3.089028693820251
52,0.01700850425212606,-3.089028693820251
53,0.01700850425212606,0.0
54,0.018009004502251125,3.0859884254329404
55,0.018009004502251125,-3.0859884254329404
56,0.018009004502251125,0.0
57,0.019009504752376186,3.082953632257098
58,0.019009504752376186,-3.082953632257098
59,0.019009504752376186,0.0
60,0.02001000500250125,3.0799242735379
61,0.02001000500250125,-3.0799242735379
62,0.02001000500250125,0.0
63,0.02101050525262631,3.0769003089456324
64,0.02101050525262631,-3.0769003089456324
65,0.02101050525262631,0.0
66,0.022011005502751375,3.073881698569349
67,0.022011005502751375,-3.073881698569349
68,0.022011005502751375,0.0
69,0.023011505752876436,3.070868402910648
70,0.023011505752876436,-3.070868402910648
71,0.023011505752876436,0.0
72,0.024012006003001497,3.0678603828775635
73,0.024012006003001497,-3.0678603828775635
74,0.024012006003001497,0.0
75,0.02501250625312656,3.064857599778576
76,0.02501250625312656,-3.064857599778576
77,0.02501250625312656,0.0
78,0.026013006503251623,3.0618600153167312
79,0.026013006503251623,-3.0618600153167312
80,0.026013006503251623,0.0
81,0.027013506753376687,3.0588675915838675
82,0.027013506753376687,-3.0588675915838675
83,0.027013506753376687,0.0
84,0.028014007003501748,3.055880291054953
85,0.028014007003501748,-3.055880291054953
86,0.028014007003501748,0.0
87,0.029014507253626812,3.052898076582525
88,0.029014507253626812,-3.052898076582525
89,0.029014507253626812,0.0
90,0.030015007503751873,3.0499209113912307
91,0.030015007503751873,-3.0499209113912307
92,0.030015007503751873,0.0
93,0.031015507753876938,3.0469487590724693
94,0.031015507753876938,-3.0469487590724693
95,0.031015507753876938,0.0
96,0.032016008004002,3.0439815835791317
97,0.032016008004002,-3.0439815835791317
98,0.032016008004002,0.0
99,0.03301650825412706,3.041019349220482
100,0.03301650825412706,-3.041019349220482
101,0.03301650825412706,0.0
102,0.03401700850425212,3.0380620206568985
103,0.03401700850425212,-3.0380620206568985
104,0.03401700850425212,0.0
105,0.03501750875437719,3.0351095628951628
106,0.03501750875437719,-3.0351095628951628
107,0.03501750875437719,0.0
108,0.03601800900450225,3.0321619412833916
109,0.03601800900450225,-3.0321619412833916
110,0.03601800900450225,0.0
111,0.03701850925462731,3.029219121506278
112,0.03701850925462731,-3.029219121506278
113,0.03701850925462731,0.0
114,0.03801900950475237,3.0262810695803664
115,0.03801900950475237,-3.0262810695803664
116,0.03801900950475237,0.0
117,0.03901950975487744,3.0233477518494207
118,0.03901950975487744,-3.0233477518494207
119,0.03901950975487744,0.0
120,0.0400200100050025,3.0204191349798672
121,0.0400200100050025,-3.0204191349798672
122,0.0400200100050025,0.0
123,0.04102051025512756,3.017495185956321
124,0.04102051025512756,-3.017495185956321
125,0.04102051025512756,0.0
126,0.04202101050525262,3.0145758720771885
127,0.04202101050525262,-3.0145758720771885
128,0.04202101050525262,0.0
129,0.04302151075537768,3.011661160950349
130,0.04302151075537768,-3.011661160950349
131,0.04302151075537768,0.0
132,0.04402201100550275,3.008751020488908
133,0.04402201100550275,-3.008751020488908
134,0.04402201100550275,0.0
135,0.04502251125562781,3.0058454189070276
136,0.04502251125562781,-3.0058454189070276
137,0.04502251125562781,0.0
138,0.04602301150575287,3.002944324715824
139,0.04602301150575287,-3.002944324715824
140,0.04602301150575287,0.0
141,0.047023511755877934,3.00004770671934
142,0.047023511755877934,-3.00004770671934
143,0.047023511755877934,0.0
144,0.048024012006002995,2.9971555340105835
145,0.048024012006002995,-2.9971555340105835
146,0.048024012006002995,0.0
147,0.04902451225612806,2.994267775967635
148,0.04902451225612806,-2.994267775967635
149,0.04902451225612806,0.0
150,0.05002501250625312,2.9913844022498175
151,0.05002501250625312,-2.9913844022498175
152,0.051025512756378184,2.9885053827939374
153,0.051025512756378184,-2.9885053827939374
154,0.052026013006503245,2.9856306878105823
155,0.052026013006503245,-2.9856306878105823
156,0.05302651325662831,2.982760287780484
157,0.05302651325662831,-2.982760287780484
158,0.054027013506753374,2.979894153450944
159,0.054027013506753374,-2.979894153450944
160,0.055027513756878435,2.977032255832312
161,0.055027513756878435,-2.977032255832312
162,0.056028014007003496,2.9741745661945305
163,0.056028014007003496,-2.9741745661945305
164,0.05702851425712856,2.97132105606373
165,0.05702851425712856,-2.97132105606373
166,0.058029014507253625,2.968471697218887
167,0.058029014507253625,-2.968471697218887
168,0.059029514757378686,2.9656264616885286
169,0.059029514757378686,-2.9656264616885286
170,0.06003001500750375,2.9627853217474964
171,0.06003001500750375,-2.9627853217474964
172,0.06103051525762881,2.9599482499137633
173,0.06103051525762881,-2.9599482499137633
174,0.062031015507753876,2.9571152189452987
175,0.062031015507753876,-2.9571152189452987
176,0.06303151575787894,2.9542862018369864
177,0.06303151575787894,-2.9542862018369864
178,0.064032016008004,2.951461171817592
179,0.064032016008004,-2.951461171817592
180,0.06503251625812906,2.948640102346776
181,0.06503251625812906,-2.948640102346776
182,0.06603301650825412,2.9458229671121625
183,0.06603301650825412,-2.9458229671121625
184,0.06703351675837918,2.9430097400264423
185,0.06703351675837918,-2.9430097400264423
186,0.06803401700850424,2.9402003952245352
187,0.06803401700850424,-2.9402003952245352
188,0.06903451725862932,2.937394907060786
189,0.06903451725862932,-2.937394907060786
190,0.07003501750875438,2.934593250106211
191,0.07003501750875438,-2.934593250106211
192,0.07103551775887944,2.9317953991457872
193,0.07103551775887944,-2.9317953991457872
194,0.0720360180090045,2.9290013291757813
195,0.0720360180090045,-2.9290013291757813
196,0.07303651825912956,2.9262110154011216
197,0.07303651825912956,-2.9262110154011216
198,0.07403701850925462,2.923424433232811
199,0.07403701850925462,-2.923424433232811
200,0.07503751875937968,2.9206415582853813
201,0.07503751875937968,-2.9206415582853813
202,0.07603801900950474,2.917862366374383
203,0.07603801900950474,-2.917862366374383
204,0.0770385192596298,2.9150868335139166
205,0.0770385192596298,-2.9150868335139166
206,0.07803901950975488,2.912314935914201
207,0.07803901950975488,-2.912314935914201
208,0.07903951975987994,2.909546649979181
209,0.07903951975987994,-2.909546649979181
210,0.080040020010005,2.906781952304164
211,0.080040020010005,-2.906781952304164
212,0.08104052026013006,2.9040208196735033
213,0.08104052026013006,-2.9040208196735033
214,0.08204102051025512,2.9012632290583067
215,0.08204102051025512,-2.9012632290583067
216,0.08304152076038018,2.898509157614185
217,0.08304152076038018,-2.898509157614185
218,0.08404202101050524,2.8957585826790324
219,0.08404202101050524,-2.8957585826790324
220,0.0850425212606303,2.893011481770841
221,0.0850425212606303,-2.893011481770841
222,0.08604302151075537,2.8902678325855455
223,0.08604302151075537,-2.8902678325855455
224,0.08704352176088044,2.887527612994904
225,0.08704352176088044,-2.887527612994904
226,0.0880440220110055,2.8847908010444057
227,0.0880440220110055,-2.8847908010444057
228,0.08904452226113056,2.882057374951212
229,0.08904452226113056,-2.882057374951212
230,0.09004502251125562,2.879327313102127
231,0.09004502251125562,-2.879327313102127
232,0.09104552276138068,2.8766005940515984
233,0.09104552276138068,-2.8766005940515984
234,0.09204602301150575,2.8738771965197474
235,0.09204602301150575,-2.8738771965197474
236,0.0930465232616308,2.871157099390426
237,0.0930465232616308,-2.871157099390426
238,0.09404702351175587,2.8684402817093027
239,0.09404702351175587,-2.8684402817093027
240,0.09504752376188093,2.8657267226819796
241,0.09504752376188093,-2.8657267226819796
242,0.09604802401200599,2.863016401672129
243,0.09604802401200599,-2.863016401672129
244,0.09704852426213106,2.8603092981996645
245,0.09704852426213106,-2.8603092981996645
246,0.09804902451225612,2.857605391938934
247,0.09804902451225612,-2.857605391938934
248,0.09904952476238119,2.8549046627169394
249,0.09904952476238119,-2.8549046627169394
250,0.10005002501250625,2.85220709051158
251,0.10005002501250625,-2.85220709051158
252,0.10005002501250625,0.0
253,0.10105052526263131,2.849512655449925
254,0.10105052526263131,-2.849512655449925
255,0.10105052526263131,0.0
256,0.10205102551275637,2.8468213378065053
257,0.10205102551275637,-2.8468213378065053
258,0.10205102551275637,0.0
259,0.10305152576288143,2.8441331180016323
260,0.10305152576288143,-2.8441331180016323
261,0.10305152576288143,0.0
262,0.10405202601300649,2.8414479765997407
263,0.10405202601300649,-2.8414479765997407
264,0.10405202601300649,0.0
265,0.10505252626313155,2.8387658943077514
266,0.10505252626313155,-2.8387658943077514
267,0.10505252626313155,0.0
268,0.10605302651325663,2.8360868519734606
269,0.10605302651325663,-2.8360868519734606
270,0.10605302651325663,0.0
271,0.10705352676338169,2.8334108305839485
272,0.10705352676338169,-2.8334108305839485
273,0.10705352676338169,0.0
274,0.10805402701350675,2.8307378112640125
275,0.10805402701350675,-2.8307378112640125
276,0.10805402701350675,0.0
277,0.10905452726363181,2.8280677752746195
278,0.10905452726363181,-2.8280677752746195
279,0.10905452726363181,0.0
280,0.11005502751375687,2.8254007040113818
281,0.11005502751375687,-2.8254007040113818
282,0.11005502751375687,0.0
283,0.11105552776388193,2.8227365790030516
284,0.11105552776388193,-2.8227365790030516
285,0.11105552776388193,0.0
286,0.11205602801400699,2.820075381910038
287,0.11205602801400699,-2.820075381910038
288,0.11205602801400699,0.0
289,0.11305652826413205,2.817417094522943
290,0.11305652826413205,-2.817417094522943
291,0.11305652826413205,0.0
292,0.11405702851425711,2.8147616987611177
293,0.11405702851425711,-2.8147616987611177
294,0.11405702851425711,0.0
295,0.11505752876438219,2.812109176671238
296,0.11505752876438219,-2.812109176671238
297,0.11505752876438219,0.0
298,0.11605802901450725,2.8094595104258993
299,0.11605802901450725,-2.8094595104258993
300,0.11605802901450725,0.0
301,0.11705852926463231,2.806812682322231
302,0.11705852926463231,-2.806812682322231
303,0.11705852926463231,0.0
304,0.11805902951475737,2.804168674780527
305,0.11805902951475737,-2.804168674780527
306,0.11805902951475737,0.0
307,0.11905952976488243,2.8015274703428985
308,0.11905952976488243,-2.8015274703428985
309,0.11905952976488243,0.0
310,0.1200600300150075,2.7988890516719405
311,0.1200600300150075,-2.7988890516719405
312,0.1200600300150075,0.0
313,0.12106053026513255,2.796253401549419
314,0.12106053026513255,-2.796253401549419
315,0.12106053026513255,0.0
316,0.12206103051525762,2.7936205028749743
317,0.12206103051525762,-2.7936205028749743
318,0.12206103051525762,0.0
319,0.12306153076538268,2.790990338664842
320,0.12306153076538268,-2.790990338664842
321,0.12306153076538268,0.0
322,0.12406203101550775,2.788362892050588
323,0.12406203101550775,-2.788362892050588
324,0.12406203101550775,0.0
325,0.1250625312656328,2.785738146277865
326,0.1250625312656328,-2.785738146277865
327,0.1250625312656328,0.0
328,0.12606303151575787,2.783116084705182
329,0.12606303151575787,-2.783116084705182
330,0.12606303151575787,0.0
331,0.12706353176588292,2.7804966908026896
332,0.12706353176588292,-2.7804966908026896
333,0.12706353176588292,0.0
334,0.128064032016008,2.7778799481509817
335,0.128064032016008,-2.7778799481509817
336,0.128064032016008,0.0
337,0.12906453226613307,2.7752658404399133
338,0.12906453226613307,-2.7752658404399133
339,0.12906453226613307,0.0
340,0.13006503251625812,2.772654351467434
341,0.13006503251625812,-2.772654351467434
342,0.13006503251625812,0.0
343,0.1310655327663832,2.770045465138433
344,0.1310655327663832,-2.770045465138433
345,0.1310655327663832,0.0
346,0.13206603301650824,2.7674391654636032
347,0.13206603301650824,-2.7674391654636032
348,0.13206603301650824,0.0
349,0.1330665332666333,2.764835436558317
350,0.1330665332666333,-2.764835436558317
351,0.1330665332666333,0.0
352,0.13406703351675836,2.762234262641519
353,0.13406703351675836,-2.762234262641519
354,0.13406703351675836,0.0
355,0.13506753376688344,2.759635628034628
356,0.13506753376688344,-2.759635628034628
357,0.13506753376688344,0.0
358,0.13606803401700848,2.7570395171604583
359,0.13606803401700848,-2.7570395171604583
360,0.13606803401700848,0.0
361,0.13706853426713356,2.754445914542152
362,0.13706853426713356,-2.754445914542152
363,0.13706853426713356,0.0
364,0.13806903451725863,2.751854804802124
365,0.13806903451725863,-2.751854804802124
366,0.13806903451725863,0.0
367,0.13906953476738368,2.74926617266102
368,0.13906953476738368,-2.74926617266102
369,0.13906953476738368,0.0
370,0.14007003501750875,2.7466800029366936
371,0.14007003501750875,-2.7466800029366936
372,0.14007003501750875,0.0
373,0.1410705352676338,2.744096280543183
374,0.1410705352676338,-2.744096280543183
375,0.1410705352676338,0.0
376,0.14207103551775888,2.7415149904897165
377,0.14207103551775888,-2.7415149904897165
378,0.14207103551775888,0.0
379,0.14307153576788392,2.738936117879717
380,0.14307153576788392,-2.738936117879717
381,0.14307153576788392,0.0
382,0.144072036018009,2.736359647909825
383,0.144072036018009,-2.736359647909825
384,0.144072036018009,0.0
385,0.14507253626813404,2.7337855658689354
386,0.14507253626813404,-2.7337855658689354
387,0.14507253626813404,0.0
388,0.14607303651825912,2.7312138571372384
389,0.14607303651825912,-2.7312138571372384
390,0.14607303651825912,0.0
391,0.1470735367683842,2.7286445071852823
392,0.1470735367683842,-2.7286445071852823
393,0.1470735367683842,0.0
394,0.14807403701850924,2.7260775015730374
395,0.14807403701850924,-2.7260775015730374
396,0.14807403701850924,0.0
397,0.14907453726863432,2.72351282594898
398,0.14907453726863432,-2.72351282594898
399,0.14907453726863432,0.0
400,0.15007503751875936,2.7209504660491812
401,0.15007503751875936,-2.7209504660491812
402,0.15107553776888444,2.7183904076964107
403,0.15107553776888444,-2.7183904076964107
404,0.15207603801900949,2.7158326367992496
405,0.15207603801900949,-2.7158326367992496
406,0.15307653826913456,2.7132771393512116
407,0.15307653826913456,-2.7132771393512116
408,0.1540770385192596,2.7107239014298816
409,0.1540770385192596,-2.7107239014298816
410,0.15507753876938468,2.708172909196055
411,0.15507753876938468,-2.708172909196055
412,0.15607803901950976,2.7056241488928974
413,0.15607803901950976,-2.7056241488928974
414,0.1570785392696348,2.703077606845103
415,0.1570785392696348,-2.703077606845103
416,0.15807903951975988,2.7005332694580755
417,0.15807903951975988,-2.7005332694580755
418,0.15907953976988493,2.6979911232171063
419,0.15907953976988493,-2.6979911232171063
420,0.16008004002001,2.6954511546865727
421,0.16008004002001,-2.6954511546865727
422,0.16108054027013505,2.692913350509137
423,0.16108054027013505,-2.692913350509137
424,0.16208104052026012,2.6903776974049616
425,0.16208104052026012,-2.6903776974049616
426,0.16308154077038517,2.6878441821709287
427,0.16308154077038517,-2.6878441821709287
428,0.16408204102051024,2.6853127916798716
429,0.16408204102051024,-2.6853127916798716
430,0.16508254127063532,2.682783512879813
431,0.16508254127063532,-2.682783512879813
432,0.16608304152076037,2.680256332793214
433,0.16608304152076037,-2.680256332793214
434,0.16708354177088544,2.6777312385162286
435,0.16708354177088544,-2.6777312385162286
436,0.1680840420210105,2.675208217217973
437,0.1680840420210105,-2.675208217217973
438,0.16908454227113556,2.6726872561397936
439,0.16908454227113556,-2.6726872561397936
440,0.1700850425212606,2.670168342594552
441,0.1700850425212606,-2.670168342594552
442,0.17108554277138568,2.6676514639659143
443,0.17108554277138568,-2.6676514639659143
444,0.17208604302151073,2.6651366077076477
445,0.17208604302151073,-2.6651366077076477
446,0.1730865432716358,2.6626237613429273
447,0.1730865432716358,-2.6626237613429273
448,0.17408704352176088,2.660112912463648
449,0.17408704352176088,-2.660112912463648
450,0.17508754377188593,2.6576040487297483
451,0.17508754377188593,-2.6576040487297483
452,0.176088044022011,2.6550971578685347
453,0.176088044022011,-2.6550971578685347
454,0.17708854427213605,2.652592227674022
455,0.17708854427213605,-2.652592227674022
456,0.17808904452226113,2.650089246006274
457,0.17808904452226113,-2.650089246006274
458,0.17908954477238617,2.647588200790753
459,0.17908954477238617,-2.647588200790753
460,0.18009004502251125,2.6450890800176823
461,0.18009004502251125,-2.6450890800176823
462,0.1810905452726363,2.6425918717414048
463,0.1810905452726363,-2.6425918717414048
464,0.18209104552276137,2.640096564079759
465,0.18209104552276137,-2.640096564079759
466,0.18309154577288644,2.637603145213456
467,0.18309154577288644,-2.637603145213456
468,0.1840920460230115,2.635111603385464
469,0.1840920460230115,-2.635111603385464
470,0.18509254627313657,2.632621926900401
471,0.18509254627313657,-2.632621926900401
472,0.1860930465232616,2.630134104123933
473,0.1860930465232616,-2.630134104123933
474,0.1870935467733867,2.627648123482178
475,0.1870935467733867,-2.627648123482178
476,0.18809404702351173,2.625163973461119
477,0.18809404702351173,-2.625163973461119
478,0.1890945472736368,2.6226816426060187
479,0.1890945472736368,-2.6226816426060187
480,0.19009504752376186,2.6202011195208454
481,0.19009504752376186,-2.6202011195208454
482,0.19109554777388693,2.617722392867701
483,0.19109554777388693,-2.617722392867701
484,0.19209604802401198,2.615245451366259
485,0.19209604802401198,-2.615245451366259
486,0.19309654827413705,2.6127702837932025
487,0.19309654827413705,-2.6127702837932025
488,0.19409704852426213,2.610296878981676
489,0.19409704852426213,-2.610296878981676
490,0.19509754877438718,2.6078252258207337
491,0.19509754877438718,-2.6078252258207337
492,0.19609804902451225,2.6053553132548037
493,0.19609804902451225,-2.6053553132548037
494,0.1970985492746373,2.602887130283148
495,0.1970985492746373,-2.602887130283148
496,0.19809904952476237,2.6004206659593354
497,0.19809904952476237,-2.6004206659593354
498,0.19909954977488742,2.597955909390715
499,0.19909954977488742,-2.597955909390715
500,0.2001000500250125,2.5954928497378984
501,0.2001000500250125,-2.5954928497378984
502,0.2001000500250125,0.0
503,0.20110055027513754,2.5930314762142457
504,0.20110055027513754,-2.5930314762142457
505,0.20110055027513754,0.0
506,0.20210105052526262,2.5905717780853563
507,0.20210105052526262,-2.5905717780853563
508,0.20210105052526262,0.0
509,0.2031015507753877,2.588113744668566
510,0.2031015507753877,-2.588113744668566
511,0.2031015507753877,0.0
512,0.20410205102551274,2.5856573653324477
513,0.20410205102551274,-2.5856573653324477
514,0.20410205102551274,0.0
515,0.2051025512756378,2.5832026294963195
516,0.2051025512756378,-2.5832026294963195
517,0.2051025512756378,0.0
518,0.20610305152576286,2.5807495266297553
519,0.20610305152576286,-2.5807495266297553
520,0.20610305152576286,0.0
521,0.20710355177588793,2.5782980462521015
522,0.20710355177588793,-2.5782980462521015
523,0.20710355177588793,0.0
524,0.20810405202601298,2.5758481779319977
525,0.20810405202601298,-2.5758481779319977
526,0.20810405202601298,0.0
527,0.20910455227613806,2.573399911286905
528,0.20910455227613806,-2.573399911286905
529,0.20910455227613806,0.0
